time	V(vout)
8.260999999999253e-001	2.623977e+000
8.261999999999253e-001	2.619309e+000
8.262999999999253e-001	2.612422e+000
8.263999999999253e-001	2.606760e+000
8.264999999999253e-001	2.603471e+000
8.265999999999253e-001	2.596038e+000
8.266999999999253e-001	2.590540e+000
8.267999999999253e-001	2.583545e+000
8.268999999999253e-001	2.579863e+000
8.269999999999252e-001	2.578322e+000
8.270999999999252e-001	2.576250e+000
8.271296472872681e-001	2.575799e+000
8.271592945746109e-001	2.575237e+000
8.271889418619538e-001	2.574565e+000
8.272185891492967e-001	2.573781e+000
8.272482364366396e-001	2.572887e+000
8.272778837239824e-001	2.571882e+000
8.273075310113253e-001	2.570766e+000
8.273999999999252e-001	2.568968e+000
8.274999999999252e-001	2.562951e+000
8.275999999999252e-001	2.553913e+000
8.276299815781055e-001	2.552500e+000
8.276599631562858e-001	2.551155e+000
8.276899447344661e-001	2.549878e+000
8.277199263126465e-001	2.548669e+000
8.277499078908268e-001	2.547528e+000
8.277798894690071e-001	2.546456e+000
8.278098710471874e-001	2.545451e+000
8.278370323261499e-001	2.544579e+000
8.278641936051124e-001	2.543531e+000
8.278913548840750e-001	2.542305e+000
8.279185161630376e-001	2.540902e+000
8.279456774420001e-001	2.539323e+000
8.279728387209626e-001	2.537567e+000
8.279999999999251e-001	2.535634e+000
8.280999999999251e-001	2.530006e+000
8.281999999999251e-001	2.525829e+000
8.283063999999251e-001	2.520742e+000
8.283231999999251e-001	2.520102e+000
8.283399999999250e-001	2.519447e+000
8.283567999999251e-001	2.518776e+000
8.283735999999251e-001	2.518091e+000
8.283903999999251e-001	2.517390e+000
8.284071999999251e-001	2.516674e+000
8.284239999999251e-001	2.515943e+000
8.284999999999251e-001	2.513093e+000
8.285999999999251e-001	2.507627e+000
8.286999999999251e-001	2.504988e+000
8.287999999999250e-001	2.506771e+000
8.288999999999250e-001	2.506792e+000
8.289999999999250e-001	2.504441e+000
8.290999999999250e-001	2.502586e+000
8.291999999999250e-001	2.499955e+000
8.292999999999250e-001	2.493476e+000
8.293999999999250e-001	2.488113e+000
8.294999999999250e-001	2.483777e+000
8.295999999999250e-001	2.479539e+000
8.296999999999249e-001	2.473279e+000
8.299063674110854e-001	2.465799e+000
8.299999999999249e-001	2.459971e+000
8.300153117330891e-001	2.458894e+000
8.300306234662531e-001	2.457925e+000
8.300459351994173e-001	2.457062e+000
8.300612469325813e-001	2.456305e+000
8.300765586657455e-001	2.455655e+000
8.300918703989095e-001	2.455112e+000
8.301071821320737e-001	2.454675e+000
8.301229042727891e-001	2.454428e+000
8.301386264135046e-001	2.454226e+000
8.301543485542200e-001	2.454071e+000
8.301700706949355e-001	2.453963e+000
8.301857928356510e-001	2.453900e+000
8.302015149763664e-001	2.453884e+000
8.302172371170818e-001	2.453914e+000
8.302999999999249e-001	2.454124e+000
8.303285714284963e-001	2.454061e+000
8.303571428570677e-001	2.453629e+000
8.303857142856391e-001	2.452827e+000
8.304142857142106e-001	2.451655e+000
8.304428571427820e-001	2.450114e+000
8.304714285713535e-001	2.448203e+000
8.304999999999249e-001	2.445922e+000
8.305999999999248e-001	2.442900e+000
8.306999999999248e-001	2.441449e+000
8.307999999999248e-001	2.439336e+000
8.308999999999248e-001	2.437226e+000
8.309999999999248e-001	2.425847e+000
8.310999999999248e-001	2.420025e+000
8.311999999999248e-001	2.416889e+000
8.312999999999248e-001	2.410820e+000
8.313999999999248e-001	2.406165e+000
8.314999999999247e-001	2.402213e+000
8.315294857142105e-001	2.402035e+000
8.315589714284961e-001	2.401791e+000
8.315884571427819e-001	2.401484e+000
8.316179428570676e-001	2.401111e+000
8.316474285713533e-001	2.400674e+000
8.316769142856390e-001	2.400172e+000
8.317063999999247e-001	2.399606e+000
8.317340571427818e-001	2.398818e+000
8.317617142856389e-001	2.397884e+000
8.317893714284961e-001	2.396805e+000
8.318170285713533e-001	2.395580e+000
8.318446857142104e-001	2.394209e+000
8.318723428570676e-001	2.392692e+000
8.318999999999247e-001	2.391030e+000
8.319999999999247e-001	2.387703e+000
8.320151999999247e-001	2.387699e+000
8.320303999999247e-001	2.387715e+000
8.320455999999247e-001	2.387748e+000
8.320607999999246e-001	2.387801e+000
8.320759999999245e-001	2.387872e+000
8.320911999999245e-001	2.387961e+000
8.321063999999245e-001	2.388069e+000
8.321349714284966e-001	2.388134e+000
8.321635428570686e-001	2.388016e+000
8.321921142856407e-001	2.387715e+000
8.322206857142126e-001	2.387231e+000
8.322492571427846e-001	2.386565e+000
8.322778285713567e-001	2.385716e+000
8.323063999999287e-001	2.384684e+000
8.323999999999246e-001	2.379737e+000
8.324999999999246e-001	2.376482e+000
8.325999999999246e-001	2.373338e+000
8.326999999999246e-001	2.368973e+000
8.327177142553294e-001	2.368884e+000
8.327354285107340e-001	2.368647e+000
8.327531427661388e-001	2.368263e+000
8.327708570215435e-001	2.367732e+000
8.327885712769483e-001	2.367052e+000
8.328062855323529e-001	2.366225e+000
8.328239997877577e-001	2.365251e+000
8.328999999999246e-001	2.359926e+000
8.329999999999246e-001	2.352426e+000
8.330999999999246e-001	2.344778e+000
8.331999999999246e-001	2.339674e+000
8.332999999999246e-001	2.340073e+000
8.333999999999245e-001	2.336036e+000
8.334999999999245e-001	2.332854e+000
8.335999999999245e-001	2.332821e+000
8.336999999999245e-001	2.324594e+000
8.337999999999245e-001	2.318748e+000
8.338999999999245e-001	2.318140e+000
8.339285714284959e-001	2.317733e+000
8.339571428570674e-001	2.316814e+000
8.339857142856387e-001	2.315383e+000
8.340142857142102e-001	2.313438e+000
8.340428571427816e-001	2.310981e+000
8.340714285713531e-001	2.308012e+000
8.340999999999245e-001	2.304529e+000
8.341999999999245e-001	2.297006e+000
8.342999999999244e-001	2.293503e+000
8.343999999999244e-001	2.287696e+000
8.344999999999244e-001	2.279775e+000
8.345999999999244e-001	2.275818e+000
8.346999999999244e-001	2.275733e+000
8.347151882099598e-001	2.274580e+000
8.347303764199952e-001	2.273524e+000
8.347455646300306e-001	2.272567e+000
8.347607528400660e-001	2.271707e+000
8.347759410501014e-001	2.270946e+000
8.347911292601368e-001	2.270282e+000
8.348063174701722e-001	2.269717e+000
8.348442222916591e-001	2.269625e+000
8.348999999999244e-001	2.271182e+000
8.349999999999244e-001	2.272051e+000
8.351063999999243e-001	2.267973e+000
8.351340571427814e-001	2.267322e+000
8.351617142856386e-001	2.266782e+000
8.351893714284957e-001	2.266353e+000
8.352170285713529e-001	2.266035e+000
8.352446857142101e-001	2.265828e+000
8.352723428570672e-001	2.265733e+000
8.352999999999243e-001	2.265748e+000
8.353999999999243e-001	2.261596e+000
8.354999999999243e-001	2.254789e+000
8.355462857141573e-001	2.253841e+000
8.355925714283905e-001	2.253028e+000
8.356388571426235e-001	2.252350e+000
8.356851428568567e-001	2.251807e+000
8.357314285710897e-001	2.251399e+000
8.357777142853229e-001	2.251125e+000
8.358239999995559e-001	2.250987e+000
8.358999999999243e-001	2.250134e+000
8.359999999999243e-001	2.245495e+000
8.360297142755353e-001	2.243210e+000
8.360594285511465e-001	2.241198e+000
8.360891428267575e-001	2.239460e+000
8.361188571023687e-001	2.237996e+000
8.361485713779797e-001	2.236805e+000
8.361782856535909e-001	2.235888e+000
8.362079999292019e-001	2.235245e+000
8.362999999999242e-001	2.234810e+000
8.363999999999242e-001	2.233732e+000
8.365999999999242e-001	2.228374e+000
8.366999999999242e-001	2.224289e+000
8.367999999999242e-001	2.220035e+000
8.368999999999242e-001	2.220042e+000
8.369285714284955e-001	2.220091e+000
8.369571428570670e-001	2.219955e+000
8.369857142856384e-001	2.219634e+000
8.370142857142099e-001	2.219128e+000
8.370428571427813e-001	2.218436e+000
8.370714285713528e-001	2.217559e+000
8.370999999999241e-001	2.216497e+000
8.371999999999241e-001	2.214239e+000
8.372999999999241e-001	2.211418e+000
8.373999999999241e-001	2.207216e+000
8.374153615729812e-001	2.206834e+000
8.374307231460384e-001	2.206408e+000
8.374460847190955e-001	2.205940e+000
8.374614462921527e-001	2.205427e+000
8.374768078652098e-001	2.204872e+000
8.374921694382670e-001	2.204273e+000
8.375075310113241e-001	2.203630e+000
8.376060248090441e-001	2.199750e+000
8.376999999999241e-001	2.198357e+000
8.377999999999241e-001	2.198664e+000
8.378999999999240e-001	2.200095e+000
8.379999999999240e-001	2.198958e+000
8.380999999999240e-001	2.197495e+000
8.382063174701718e-001	2.201817e+000
8.382999999999240e-001	2.206852e+000
8.383999999999240e-001	2.211387e+000
8.384999999999240e-001	2.208777e+000
8.385154285713525e-001	2.207558e+000
8.385308571427811e-001	2.206367e+000
8.385462857142096e-001	2.205205e+000
8.385617142856383e-001	2.204071e+000
8.385771428570669e-001	2.202965e+000
8.385925714284954e-001	2.201889e+000
8.386079999999240e-001	2.200840e+000
8.386354285713525e-001	2.199321e+000
8.386628571427811e-001	2.198101e+000
8.386902857142097e-001	2.197179e+000
8.387177142856382e-001	2.196557e+000
8.387451428570668e-001	2.196233e+000
8.387725714284954e-001	2.196208e+000
8.387999999999239e-001	2.196482e+000
8.388297142856389e-001	2.196682e+000
